"Id","Probability"
1,0.0511792352063726
2,0.0671996925038661
3,0.0669384041514271
4,0.11217724144885
5,0.0363039342517812
6,0.0557536862039517
7,0.0617258340832439
8,0.0658478825873899
9,0.0526049623213193
10,0.103695402772551
11,0.0480524482305664
12,0.0573946991247885
13,0.0530745819856665
14,0.0603054114880346
15,0.058364760483697
16,0.0568575234196104
17,0.0538613768685001
18,0.0291972799704115
19,0.0546482922623162
20,0.0611860123998881
21,0.0539375238188107
22,0.0553426053059423
23,0.0601973000232776
24,0.067464972175634
25,0.0646645946833239
26,0.0672424902081011
27,0.0507939000327928
28,0.0674636590969728
29,0.0568649355565566
30,0.0674653735573809
31,0.0551921533864602
32,0.0532662775397979
33,0.0528556949081661
34,0.0467654462159824
35,0.0674653707841217
36,0.0569527023990671
37,0.0583343834259693
38,0.0638781432225932
39,0.0576840254576655
40,0.0674653735537314
41,0.0674653735614514
42,0.0672876654457221
43,0.0648116659266337
44,0.0514219034271137
45,0.0673510528475459
46,0.0518891977692913
47,0.0398818273449975
48,0.0617599010961923
49,0.0609033879082703
50,0.0623864182848542
51,0.0650907912874483
52,0.0667379149014793
53,0.0594300486231917
54,0.0549047046516134
55,0.0611059346738429
56,0.0599749001619638
57,0.0587007487792974
58,0.0417475385445771
59,0.184707057798533
60,0.0636104003862414
61,0.0674653735614412
62,0.067459020807833
63,0.0542196383374217
64,0.0360952949828305
65,0.0624253389766839
66,0.0617835777254491
67,0.0506129667758881
68,0.0578926698254222
69,0.040408971845475
70,0.0674715617006666
71,0.0632044694429871
72,0.0498194589463888
73,0.056265473370902
74,0.0291297002419005
75,0.054871555009452
76,0.0571785668062086
77,0.0595088141829962
78,0.0570132033781276
79,0.0674653735614484
80,0.0642316501126062
81,0.0645344477480946
82,0.0557307503516482
83,0.0545740308639116
84,0.0592136216298026
85,0.0674653468985572
86,0.0532089867288366
87,0.051386958544677
88,0.0465060844769556
89,0.0588643889324426
90,0.0421123492685393
91,0.0588813406548573
92,0.0532398472160377
93,0.0666321060430064
94,0.0638176469141742
95,0.0640131491425567
96,0.0674653735614484
97,0.0671187636518337
98,0.0618079472919721
99,0.046790491852929
100,0.0372865959842662
101,0.0442379595857489
102,0.0574632311308669
103,0.0620553516701149
104,0.0483513753688366
105,0.0674653735609255
