"Id","Probability"
1,0.0584954211209839
2,0.0535392148918321
3,0.059798994238763
4,0.0555565343028906
5,0.0599153561406839
6,0.0567246663301752
7,0.0519649626436145
8,0.0514134702297578
9,0.0410567142902513
10,0.0642462207082267
11,0.0588404757365245
12,0.0584482713573459
13,0.0508623907757944
14,0.059698224945992
15,0.0597358558258439
16,0.0594807580485581
17,0.0584934150328713
18,0.0598045662287539
19,0.0588362035504568
20,0.0589751628214489
21,0.0596774023158904
22,0.0596329335559918
23,0.0573570672002048
24,0.09012311965301
25,0.0536953378426307
26,0.0380901233215444
27,0.058621249112104
28,0.0495592281039649
29,0.0589376774555335
30,0.0494918776963274
31,0.0600003798865957
32,0.0455338044938191
33,0.0573787429098531
34,0.0594295266777751
35,0.0808562265232584
36,0.0601166431225225
37,0.0590622610155375
38,0.0244634449609978
39,0.0591073363237792
40,0.055394308257399
41,0.974289032697208
42,0.0556979265798139
43,0.0593352167269415
44,0.0588444050093977
45,0.053212941246863
46,0.0548816595654704
47,0.0571896116943328
48,0.0579300243181235
49,0.0584355543581464
50,0.0567677937732757
51,0.0568917383810708
52,0.0450291065081151
53,0.0591414371224328
54,0.0589595770162279
55,0.0572264526576779
56,0.0497851235294816
57,0.0546556972898137
58,0.0552050744935549
59,0.0567535395710632
60,0.0556784117736045
61,0.0447783175915679
62,0.0593346083717686
63,0.0588101506384049
64,0.0562075668977265
65,0.0585981254479087
66,0.057379454303619
67,0.0589200295397916
68,0.0557437640754438
69,0.0587680022912475
70,0.660981972438913
71,0.0464066809054393
72,0.0581568166241758
73,0.0578857250918205
74,0.0565809519208434
75,0.0595392769584646
76,0.0593137258570711
77,0.0598589389836716
78,0.0607856351830372
79,0.0446420460049494
80,0.0555933316588184
81,0.0579563630147328
82,0.0589555745068772
83,0.0601645237666012
84,0.0466142486811222
85,0.0521661715162613
86,0.0587873971394243
87,0.0599728791885219
88,0.0557433077200469
89,0.0601418448425605
90,0.0600343085270657
91,0.0603333043458636
92,0.0575659500276652
93,0.0584350775081267
94,0.058396138535283
95,0.05899514413809
96,0.527205889738562
97,0.0576748483486677
98,0.0572345239078401
99,0.0593679937233058
100,0.0597730909600031
101,0.0596445582076363
102,0.0587418015276557
103,0.0503481404443213
104,0.0596489166978825
105,0.0497624131434074
106,0.0595154724668828
107,0.06189195128435
108,0.059069202208562
109,0.0599634952314341
110,0.0591356075528011
111,0.0590180937912704
112,0.0536810698439596
113,0.0597336977833666
114,0.0651602759861512
115,0.0590954305615945
116,0.0598142647419659
117,0.0498173287385004
118,0.0591913547802217
119,0.0588048474464408
120,0.058235518865246
121,0.0593206998494159
122,0.0437342727339219
123,0.054708676693024
124,0.0927478552951477
125,0.0431240994881033
126,0.0588297985164965
127,0.0517500795988754
128,0.0590110076491066
129,0.0418127599642299
130,0.0574606116891617
131,0.0513259846908438
132,0.0583715495683946
133,0.0590766518834659
134,0.0646445363724227
135,0.0621571366904641
136,0.0565626866680581
137,0.044362082353887
138,0.0410423825076209
139,0.0598002624731874
140,0.0593586757422374
141,0.0525650095139098
142,0.0576902712495719
143,0.0534918987368955
144,0.0597242871815259
145,0.0529788298985016
146,0.0581634559172473
147,0.0522972678694734
148,0.0567571475741323
149,0.0588064045131573
150,0.0558450746925661
151,0.0588354752073041
152,0.0549377808225181
153,0.0544491159237797
154,0.0451651279336258
155,0.0570657799662313
156,0.0510363260778765
157,0.0488011422864106
158,0.053234537248364
159,0.0441869540072274
160,0.0596860330128516
161,0.0588255149138641
162,0.0583922337500804
163,0.0504974780614904
164,0.0595419730796693
165,0.0587619908641781
166,0.0580449250530273
167,0.19920330016736
168,0.0454713076408016
169,0.0607995037751419
170,0.0576239657843814
171,0.0522984093183181
172,0.0568901142280261
173,0.0576600515864228
174,0.0579878364319219
175,0.058688681949592
176,0.0506874089306872
177,0.0598286604586761
178,0.0574539269612014
179,0.0584192282269969
180,0.0551340892227159
181,0.0579580596707546
182,0.0595085199276922
183,0.0581758264322189
184,0.0596843321187865
185,0.0566077272670003
186,0.0587876859928671
187,0.0592855207357239
188,0.0566443597580928
189,0.0597562747620823
190,0.0599773304846622
191,0.0591653141077708
192,0.0591864456458937
193,0.059764433088695
194,0.0593796813122563
195,0.0575325995113627
196,0.0598488037540704
197,0.0490946970133283
198,0.0598246384922305
199,0.0453821598020395
200,0.0514919841039369
201,0.0578252566604287
202,0.0487476739475654
203,0.205993280092417
204,0.0571460746084071
205,0.0444348434487295
206,0.0529072985775971
207,0.0655607019174809
208,0.0411596525653701
209,0.0600521998878514
210,0.0512416529267383
211,0.0587932000605823
212,0.0574158589562179
213,0.0569556313073332
214,0.0582535882494164
215,0.0571035904718911
216,0.0597365861845184
217,0.05078723598899
218,0.0433393121677155
219,0.0593712299776117
220,0.0529284457016493
221,0.0587228784156415
222,0.0580836787900714
223,0.0591516763330737
224,0.0433844589961889
225,0.0588091871488532
226,0.0595435176426451
227,0.0592570035271707
228,0.058860441154387
229,0.059384113137959
230,0.0538274086002731
231,0.064924018857032
232,0.0599962451758179
233,0.0594689383540968
234,0.0585310326127681
235,0.041567089551301
236,0.0806763548757715
237,0.0542999743652922
238,0.0530009922824597
239,0.0585749651653377
240,0.0590146934185601
241,0.0592815791049278
242,0.0586128581185175
243,0.0591867584420934
244,0.0586662656387158
245,0.0585973729945904
246,0.0587444015824624
247,0.057559503120894
248,0.0530118726960606
249,0.05695766395508
250,0.0528735302349534
251,0.0588856302932938
252,0.0607947707658029
253,0.0511230419444103
254,0.0548035629891232
255,0.0576325888276551
256,0.0529471729929272
257,0.0581856343163075
258,0.0559097939552437
259,0.0482157844096775
260,0.0600565471262481
261,0.0575264656937824
262,0.059976593426896
263,0.056977016056839
264,0.0597520133674774
265,0.0597500012411121
266,0.0597355943487511
267,0.0529167641092409
268,0.0583689024551424
269,0.0607754362278392
270,0.0583293144055133
271,0.058246254154546
272,0.0485241976723204
273,0.0527359932602462
274,0.0563688777522903
275,0.0585009620715581
276,0.0579942588856715
277,0.0474516499683151
278,0.0588260922250662
279,0.0591016750885929
280,0.0580501209745758
281,0.0637817074145133
282,0.0464607511265541
283,0.0478016000940116
284,0.0592139613273553
285,0.0571529247304187
286,0.0496955206777662
287,0.0593401327926006
288,0.0465178379404769
289,0.058149717238015
290,0.0592493873113761
291,0.060273497451508
292,0.0572476472230928
293,0.0599203395345522
294,0.0595427732663588
295,0.0541873327640494
296,0.0597954726492288
297,0.0555408910122727
298,0.0598671968387878
299,0.0493325360886813
300,0.055639780783647
301,0.0552531733647611
302,0.0580112917419246
303,0.0591390004110743
304,0.0572862613412671
305,0.0791145741908468
306,0.0503060375117681
307,0.0561311681979209
308,0.0600765920042089
309,0.0545055516043177
310,0.0582138981160798
311,0.0927243690856355
312,0.0430854316950712
313,0.0679923361407832
314,0.0524974766068075
315,0.0596589254374267
316,0.0594153647715894
317,0.238594114467528
318,0.0583889155701504
