"Id","Probability"
1,0.825893965530584
2,0.816643170662246
3,0.82360909878753
4,0.806678157867682
5,0.820132089090138
6,0.821761870065335
7,0.801567314932972
8,0.798952512719078
9,0.8285054994224
10,0.747565383047131
11,0.831911032781238
12,0.817985174650714
13,0.823618415155745
14,0.823541186227366
15,0.819569107847006
16,0.829501224916668
17,0.829533738457838
18,0.82021736159307
19,0.802540115628391
20,0.81690211803235
21,0.824649811847569
22,0.823940813947166
23,0.815979347731842
24,0.67594585252631
25,0.807689819587221
26,0.822032920178027
27,0.825904395801238
28,0.821763305609162
29,0.826317964218556
30,0.784741624803793
31,0.807931656297125
32,0.829734671546805
33,0.82077699764429
34,0.819525239171745
35,0.715993333227743
36,0.825737792897715
37,0.817494366733273
38,0.802685324851725
39,0.820722261952603
40,0.756362812209669
41,0.776923005279175
42,0.781636501807927
43,0.82033622245135
44,0.822421285847245
45,0.776040281678371
46,0.821323769590977
47,0.820189850819131
48,0.823631508390928
49,0.818087587294281
50,0.811802225224562
51,0.812163478758131
52,0.79020535961647
53,0.83173529979198
54,0.814933142085345
55,0.816274158624807
56,0.829004457390218
57,0.827135422634169
58,0.810150142702829
59,0.821259432211042
60,0.810576386569458
61,0.793837735374861
62,0.815208163846475
63,0.827747338805591
64,0.822645671038862
65,0.808737969911714
66,0.819247537128674
67,0.819527198514456
68,0.810664383396157
69,0.822369008624309
70,0.348465519935142
71,0.828646497327944
72,0.816472172850131
73,0.825390653332813
74,0.81296031152138
75,0.824725367567544
76,0.831289990087525
77,0.82857577790631
78,0.816211367583148
79,0.802673530316144
80,0.825895216753054
81,0.806122584463164
82,0.819477084729631
83,0.815725671571005
84,0.832362720054148
85,0.796762839092857
86,0.815577394807598
87,0.811589131598791
88,0.815892648471818
89,0.814924241704636
90,0.816264369614857
91,0.816162348323955
92,0.809798751886452
93,0.795638461695175
94,0.821303236671984
95,0.832836827526263
96,0.779775837961681
97,0.816219387100503
98,0.820904824222688
99,0.82060073857971
100,0.815090747682785
101,0.825201859573776
102,0.825507447322032
103,0.82509671232441
