"Id","Probability"
1,0.0631698056922636
2,0.0359054964590604
3,0.0255809990056794
4,0.0622114260414898
5,0.131136111406909
6,0.0343853626665595
7,0.0487731257557655
8,0.0493855385067947
9,0.0193785093544949
10,0.493122048854091
11,0.0236942032600605
12,0.0306396024698891
13,0.0222649832720206
14,0.0493678081276046
15,0.0336573775431252
16,0.0371608546699061
17,0.0348197877959061
18,0.0366137416663414
19,0.197547781851975
20,0.0667823808464171
21,0.0217728072568619
22,0.019464370542258
23,0.0192919613799206
24,0.421142212019894
25,0.045446417940795
26,0.0297445740893778
27,0.0981998059516452
28,0.0206812432581113
29,0.0402411427214425
30,0.0438061360680186
31,0.0423345188225957
32,0.0256927094608433
33,0.0255047194285793
34,0.0620755401851772
35,0.173861743950913
36,0.0459144626385858
37,0.0417196225832982
38,0.0282505941874326
39,0.0233102097981831
40,0.0561322039677382
41,0.186461743219483
42,0.139853857608
43,0.0637728966371102
44,0.0193863154359268
45,0.0547433440280111
46,0.0217699190073558
47,0.0274521843470698
48,0.0216992011144548
49,0.0347085268483256
50,0.0236639694305896
51,0.0348320568452126
52,0.026875997237788
53,0.0218880454009541
54,0.0545907716142873
55,0.0276051402631169
56,0.0615684608220078
57,0.0189209583275887
58,0.0756355605744713
59,0.0742022794770745
60,0.0789901294019772
61,0.0267619011666939
62,0.0224356064565227
63,0.0410572907914534
64,0.0255646081149497
65,0.0341768500868434
66,0.030536300447905
67,0.0242802830523877
68,0.120033057949676
69,0.019675944297629
70,0.583806145343093
71,0.0273410980167862
72,0.101590869863736
73,0.016464677340746
74,0.133580498240605
75,0.0232825460722462
76,0.0422119023271725
77,0.0508736213732471
78,0.0540484954570456
79,0.0288444521454053
80,0.0247995753232325
81,0.0376031107813975
82,0.021071239451239
83,0.0499487385510623
84,0.0201475768661776
85,0.0222512351502813
86,0.0325747697403379
87,0.0574721612517771
88,0.0321832167612875
89,0.0449752375136736
90,0.046178787136209
91,0.0539518564790858
92,0.025112813805726
93,0.024088194704013
94,0.0274057622177972
95,0.0163220890491227
96,0.219313921943471
97,0.0257440300748652
98,0.0404184610905536
99,0.0288759578476373
100,0.0409715688754527
101,0.0579730526708687
102,0.0582251754853431
103,0.0219107810739815
104,0.0472497904155753
105,0.0692733002862461
106,0.0428699630723362
107,0.198933513528852
108,0.0218000447448364
109,0.0172166634223607
110,0.0254228360831516
111,0.040416840764772
112,0.0452474211206147
113,0.0413334130898326
114,0.378435608807362
115,0.0849654909555232
116,0.0198924391421931
117,0.0208080949193574
118,0.0902053964163128
119,0.0257941448640431
120,0.0190351049511476
121,0.0281757692864059
122,0.0506423180919105
123,0.0205040780346682
124,0.391377753692647
125,0.030275466594134
126,0.0299287293709603
127,0.0200734336106432
128,0.0322788309126879
129,0.0239395271980194
130,0.0454949296867291
131,0.0391878575587254
132,0.0619852094378745
133,0.0201253742807152
134,0.0861905082114297
135,0.194102132611245
136,0.0214369445609885
137,0.0998915125435335
138,0.0522917689732846
139,0.0188681132286965
140,0.0285198496980816
141,0.0182121668290929
142,0.0274896446459347
143,0.0228060586073203
144,0.0377005850974788
145,0.207215818245267
146,0.036704969907799
147,0.0215941050332935
148,0.0784760359979513
149,0.0222272354371602
150,0.0371428231883175
151,0.0177744620668679
152,0.0290854783081631
153,0.0229794764168686
154,0.0235177204509368
155,0.0315154632166472
156,0.0353448464707146
157,0.0412399968441028
158,0.0208503245692049
159,0.128055697954155
160,0.0397855196548186
161,0.0163700320585783
162,0.0262278339517216
163,0.0316461333448437
164,0.0454869072888187
165,0.032262383686739
166,0.0376985908602444
167,0.444915272571848
168,0.0339189793791734
169,0.145365517938973
170,0.0217747724444933
171,0.018218297854196
172,0.0262068059734724
173,0.0339902031315843
174,0.0436245332862703
175,0.0343526960483763
176,0.205330196029629
177,0.0371502724803508
178,0.0634026918321807
179,0.0197401556699622
180,0.0204434805305131
181,0.0618802354721343
182,0.0244807048591258
183,0.0273897408184984
184,0.0218886937235501
185,0.0776681850907637
186,0.0294701295590367
187,0.0268511745627519
188,0.0333366063394793
189,0.102178091812467
190,0.0386525495906169
191,0.0325747106848063
192,0.0362808353778993
193,0.0242092100085019
194,0.0802415371715863
195,0.0337835879727453
196,0.0274547874393341
197,0.0222599106055782
198,0.0217439516207479
199,0.0270808487432983
200,0.021919934404415
201,0.0621433702084332
202,0.0251426974663235
203,0.18391955961337
204,0.0508798904764891
205,0.0645229031773188
206,0.0200833843819907
207,0.0365235936706923
208,0.0233228997474957
209,0.0769871235992021
210,0.0211118742693655
211,0.139879129307513
212,0.0251189569771182
213,0.0266310196066078
214,0.0173965273596115
215,0.030791338613948
216,0.0715297153479843
217,0.0185757248511174
218,0.0585279882288605
219,0.0199136237415109
220,0.0201889844206836
221,0.0288931406639929
222,0.0198300526954948
223,0.0276253015559507
224,0.0277268505522657
225,0.0181785514331863
226,0.0756235989123619
227,0.0234539405533695
228,0.0558594879042068
229,0.05483885900483
230,0.315892038024203
231,0.201090293113772
232,0.019628160404753
233,0.0188816012108124
234,0.0213497304580908
235,0.0215182075511814
236,0.190172252019031
237,0.0949666163227797
238,0.0208865976030247
239,0.051088062442578
240,0.0242112824133965
241,0.0786956039304954
242,0.0231281810125439
243,0.0168200340699664
244,0.0229817867998173
245,0.0922302093346305
246,0.0240067104348415
247,0.0502735477559946
248,0.0200503623678554
249,0.0395241871419827
250,0.191541794567394
251,0.0557988671369389
252,0.193642848999162
253,0.0226211524297536
254,0.0502894537523458
255,0.0225819135190719
256,0.0278499659777207
257,0.0396925359447234
258,0.14311755002413
259,0.0514665775686407
260,0.114802764941872
261,0.024019883806585
262,0.0291770437386374
263,0.0175965268343841
264,0.04212449106398
265,0.0798213312980443
266,0.0348842297830775
267,0.0678564761687521
268,0.0398746109116431
269,0.228982107779945
270,0.0185031801592609
271,0.0282227986188666
272,0.0470017066552837
273,0.0218538263925918
274,0.025920561984359
275,0.0196476517464933
276,0.0266480647798051
277,0.0255393854705242
278,0.0180351962131785
279,0.0583837558277003
280,0.0330567530989425
281,0.404698472952617
282,0.039132452789177
283,0.0420488504285256
284,0.0252413276599019
285,0.0240248816544545
286,0.0314261932565135
287,0.0310796909623376
288,0.0436398218871346
289,0.0784291066544093
290,0.0722404393722496
291,0.277254537357025
292,0.0182944118412468
293,0.0466073862498005
294,0.0238759515792089
295,0.0196655091969096
296,0.0440023139616212
297,0.022116963155489
298,0.0276438409941444
299,0.0192551224374955
300,0.0225432916374868
301,0.0667449808152734
302,0.0195462314561448
303,0.0185004245699941
304,0.0212193698837515
305,0.308009109399821
306,0.0466520785790593
307,0.0216104754248507
308,0.462106526720582
309,0.169434946802102
310,0.0259834575379216
311,0.315016717155503
312,0.0322854398622532
313,0.220225925604355
314,0.0474605317253927
315,0.0492372077131
316,0.0837568564467916
317,0.221896123464045
318,0.0210341663310584
319,0.0336262184699014
320,0.0849184071531279
321,0.0950123129186335
322,0.0328308894196522
323,0.0222298582136847
324,0.0229587620919484
325,0.0860125267358491
326,0.0194124146275476
327,0.0267684001233057
328,0.0266248740330455
329,0.0364532331860386
330,0.0280104399640738
331,0.028418828974551
332,0.0299821455166445
333,0.0307699259906588
334,0.0269482309519282
335,0.0389452258202194
336,0.0364946180603708
337,0.0340266857776146
338,0.264450941418896
339,0.0486249794953931
340,0.0358826459982683
341,0.0159619295201511
342,0.0209662777621639
343,0.0237911609139418
344,0.0341271062949481
345,0.0251418848616262
346,0.0243385412102597
347,0.221368463546979
348,0.0585484723258339
349,0.022850791315883
350,0.0281356543727012
351,0.0537763317493887
352,0.0384285690431095
353,0.0150811488827745
354,0.0795204942860275
355,0.0297241034858595
356,0.0181918475431505
357,0.53157070767129
358,0.0201689677023952
359,0.056721165034518
360,0.166949337155241
361,0.0370970592247275
362,0.0240497423839942
363,0.016176592732521
364,0.0280649758354819
365,0.190803113544763
366,0.0880704688405003
367,0.0513644682759985
368,0.061070086025372
369,0.0249339082241061
370,0.269130161028936
371,0.027533014765661
372,0.058599139769873
373,0.0243899858660818
374,0.0252060353366656
375,0.0226014758350184
376,0.019528109215515
377,0.0423649531892988
378,0.0180973767165116
379,0.035181385879451
380,0.0315674791206905
381,0.0271279901706231
382,0.0234464446620325
383,0.0602105100854488
384,0.0987833877958298
385,0.0188788191160527
386,0.017041345743484
387,0.0161652918073929
388,0.0324234311626101
389,0.024426620891124
390,0.0259570308487778
391,0.0177296614224323
392,0.0170109003993182
393,0.0253570115216556
394,0.10813516767086
395,0.0253827278503052
396,0.016042878155744
397,0.0928193632663599
398,0.0995512343547486
399,0.0235135363387254
400,0.0299897844990011
401,0.0180029915007078
402,0.017934803233583
403,0.0290414888497625
404,0.0196855130432152
405,0.494069914957767
406,0.512577320126607
407,0.0259173061543935
408,0.0667052613342326
409,0.0342859666442728
410,0.0199967717750958
411,0.0374667920689201
412,0.0366281426761786
413,0.0952809852524997
414,0.0241418202680123
415,0.0177353379806105
416,0.138885384031502
417,0.0872651866810347
418,0.0502222581901016
419,0.0242198578362886
420,0.0381254875714278
421,0.024536982722485
422,0.0215317581246219
423,0.0342224343686347
424,0.0288228654295947
425,0.0186652588042519
426,0.0190395114087119
427,0.0552396991423221
428,0.0219439756543629
429,0.0851482890366768
430,0.0302267769588653
431,0.192820737621358
432,0.0205386419813255
433,0.0301813505098598
434,0.0343077326210799
435,0.0283868748817694
436,0.027279180236083
437,0.0552941179162953
438,0.122396555532873
439,0.0156871011204002
440,0.045487602665983
441,0.0308137178852638
442,0.0252357829870457
443,0.0411835448007623
444,0.019650468964682
445,0.0394647827010177
446,0.207611724974336
447,0.02989024217904
448,0.136240756793339
449,0.0403946490298863
450,0.0184667745882485
451,0.0217996532455695
452,0.0211838035336136
453,0.0660880633502758
454,0.0349549343306319
455,0.0524710013830293
456,0.0383596479291286
457,0.0647198188035145
458,0.0329522929442226
459,0.083652141158854
460,0.0300408449331267
461,0.020704246183189
462,0.0603780380846878
463,0.0217392067644193
464,0.0614243484357729
465,0.0533107188463446
466,0.0172645489586115
467,0.0186550984079718
