"Id","Probability"
1,0.0552528242496021
2,0.0247368666766363
3,0.0473058032390834
4,0.0793406768502837
5,0.0348895605856593
6,0.0185561679594491
7,0.0585559451032066
8,0.0349264955706277
9,0.0291657036849525
10,0.10185586290172
11,0.0256071320953043
12,0.0535542754709832
13,0.0288078765220207
14,0.0583150669929829
15,0.0325720917979423
16,0.0408080879760882
17,0.038402723384415
18,0.0596991801171086
19,0.0603306575979104
20,0.030845772841152
21,0.0168214500983386
22,0.0225354677997897
23,0.0236716863947399
24,0.335651070389516
25,0.0255148601388268
26,0.0225009049783586
27,0.0516478226034573
28,0.0606530226925826
29,0.0322778881156446
30,0.0789509904753307
31,0.0587629388889389
32,0.0514277038110185
33,0.022239408608143
34,0.0555614194902226
35,0.316412161471001
36,0.0445193219440602
37,0.0511192716856075
38,0.0540742195718914
39,0.0272735077627674
40,0.071310123389466
41,0.137162798731301
42,0.070726325007549
43,0.0540370998882067
44,0.0511016882281857
45,0.0707002400882509
46,0.0348269439550726
47,0.0578096462132225
48,0.0656506063197916
49,0.0539132390687193
50,0.0449117676399244
51,0.0766676396672376
52,0.053720998771813
53,0.0547428274774631
54,0.0600887667232104
55,0.00890393618007329
56,0.0129883107244762
57,0.0117187255543359
58,0.0575953918825294
59,0.0526917527470319
60,0.0524034579693309
61,0.083163513374731
62,0.0456996734924725
63,0.0620725458934037
64,0.0591399437732819
65,0.0417428489589702
66,0.0561518345451565
67,0.0395271802949463
68,0.0528436946145192
69,0.0546435839587238
70,0.212032392756339
71,0.0557652360929744
72,0.0581354063690382
73,0.0407549013462206
74,0.0459689669452269
75,0.0352708644398858
76,0.0445385240855635
77,0.0147821645617721
78,0.0886561983109922
79,0.0966032353837806
80,0.0530806111499864
81,0.0396825850411702
82,0.0259539883509928
83,0.0613590873376491
84,0.048928817240439
85,0.0818200385308025
86,0.0602216129695175
87,0.0614947242227524
88,0.0501987941386582
89,0.0606962931154815
90,0.055210888359856
91,0.0454802412908921
92,0.0497089974398199
93,0.0579650943956625
94,0.0172251208366682
95,0.0498678653539345
96,0.0986301270873872
97,0.0344712706514732
98,0.0358798323636171
99,0.0559884023429946
100,0.0573016407368461
101,0.0599462441576054
102,0.0439349949252845
103,0.0358789346624447
104,0.0444228502998212
105,0.0925164903530172
106,0.0601906982775682
107,0.05483828520912
108,0.0511633281073032
109,0.0284487979386045
